title,url,description,duration,thumbnail
4.1: while and for Loops - p5.js tutorial,https://www.youtube.com/watch?v=cnRD9o6odjk,This video examines the while and for loop in p5.js. I look at drawing multiple copies of the same shape with a loop. Code: https://thecodingtrain.com/tracks/code-programming-with-p5-js/code/4-loop...,831,https://i.ytimg.com/vi/cnRD9o6odjk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6Kq6QeSVyhWRBkkfhMl2KbQUfTg
4.2: Nested Loops - p5.js Tutorial,https://www.youtube.com/watch?v=1c1_TMdf8b8,This video looks at loops nested in loops.  What does it mean to have a for loop in the draw() loop?  How do you draw a grid of shapes with two loops? Code: https://thecodingtrain.com/tracks/code-p...,564,https://i.ytimg.com/vi/1c1_TMdf8b8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDa9W5sKS02CmGY_TuUCeYJDkY5Cg
3.4: Boolean Variables - p5.js Tutorial,https://www.youtube.com/watch?v=Rk-_syQluvc,"This video covers the boolean variables in p5.js. I first look at mousePressed, and also discuss creating your own boolean variable to track the state of a button. Code: https://thecodingtrain.com/...",1179,https://i.ytimg.com/vi/Rk-_syQluvc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8VGbt2uA9NmsCX0pXr7ESlIHLkQ
"3.3: Else and Else if, AND and OR - p5.js Tutorial",https://www.youtube.com/watch?v=r2S7j54I68c,This video covers the 'else' and 'else if' control structures as well as the logical operators AND (&&) and OR (||). Code: https://thecodingtrain.com/tracks/code-programming-with-p5-js/code/3-condi...,1016,https://i.ytimg.com/vi/r2S7j54I68c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAjykZi8kfPNj_bRs3-PpyYOVV2Yw
3.2: The Bouncing Ball - p5.js Tutorial,https://www.youtube.com/watch?v=LO3Awjn_gyU,This video continues the discussion of conditional statements and looks at a classic scenario -- a circle that bounces off the edges of the canvas. Code: https://thecodingtrain.com/tracks/code-prog...,455,https://i.ytimg.com/vi/LO3Awjn_gyU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQfCLtHEip4zi_RFcI0gTH6vZaUA
3.1: Introduction to Conditional Statements - p5.js Tutorial,https://www.youtube.com/watch?v=1Osb_iGDdjk,This video introduces the idea of a boolean expression and conditional logic in programming. Code: https://thecodingtrain.com/tracks/code-programming-with-p5-js/code/3-conditionals/1-conditionals...,691,https://i.ytimg.com/vi/1Osb_iGDdjk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAisnH9oy-dX0wq7Vylh9qQU5yvXg
2.5: The random() Function - p5.js Tutorial,https://www.youtube.com/watch?v=nfmV2kuQKwA,"In this video, I teach you how to generate random numbers with the random() function in p5.js.

💻 Code: https://thecodingtrain.com/beginners/p5js/2.5-random.html
💻 p5.js Web Editor Code:...",721,https://i.ytimg.com/vi/nfmV2kuQKwA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPdGO7zQRvuq8OntJlfkWNKiP31w
2.5: The map() Function - p5.js Tutorial,https://www.youtube.com/watch?v=nicMAoW6u1g,This video covers the map() function in p5.js -- how to take a value from a given range and map it to a new range. Code: https://thecodingtrain.com/tracks/code-programming-with-p5-js/code/2-variabl...,602,https://i.ytimg.com/vi/nicMAoW6u1g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAr-DpAlfgn42PZJXpxh8x_wAYR4Q
2.3: JavaScript Objects - p5.js Tutorial,https://www.youtube.com/watch?v=-e5h4IGKZRY,"This video introduces the idea of objects in JavaScript using p5.js.

💻 Code: https://thecodingtrain.com/beginners/p5js/2.3-objects.html
💻 p5.js Web Editor Code: https://editor.p5js.org/codin...",564,https://i.ytimg.com/vi/-e5h4IGKZRY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHKr0qqQvocSdVS2s0QB3b4zjMsw
2.2: Variables in p5.js (Make your own) - p5.js Tutorial,https://www.youtube.com/watch?v=Bn_B3T_Vbxs,"In this video, I look at how to create your own variables and how to use them to animate elements of your p5.js sketches.

💻 Code: https://thecodingtrain.com/beginners/p5js/2.2-make-your-own.htm...",744,https://i.ytimg.com/vi/Bn_B3T_Vbxs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARrev93bu7y7RFW5WD0MAMVj5AuA
"2.1: Variables in p5.js (mouseX, mouseY) - p5.js Tutorial",https://www.youtube.com/watch?v=RnS0YNuLfQQ,"In this video, I introduce the concept of variables in p5.js. The setup() and draw() functions are covered as well as mouseX and mouseY.

💻 Code: https://thecodingtrain.com/beginners/p5js/2.1-mo...",744,https://i.ytimg.com/vi/RnS0YNuLfQQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6DqwpOvWzHm7Tuc7WpzBHv_nJqg
1.3: Basics of drawing - p5.js Tutorial,https://www.youtube.com/watch?v=D1ELEeIs0j8,"In this video, I teach you about the basics of drawing shapes in a web browser using the p5.js library.

💻 Code: https://thecodingtrain.com/Tutorials/1-p5js-basics/1.3-basics-of-drawing.html...",912,https://i.ytimg.com/vi/D1ELEeIs0j8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQIUU9lnKlcNuYUhWUe_xWfR218Q
1.4: Color - p5.js Tutorial,https://www.youtube.com/watch?v=9mucjcrhFcM,"In this video, I show you how to add colors to your p5.js sketches.

💻 Code: https://thecodingtrain.com/Tutorials/1-p5js-basics/1.4-color.html
🎥 Next video: https://youtu.be/lbKMZa-CZ_Y...",919,https://i.ytimg.com/vi/9mucjcrhFcM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCswPz3i0TxLRs2linG7yCqIwklrg
1.1: Introduction - p5.js Tutorial,https://www.youtube.com/watch?v=8j0UDiN7my4,"In this video, I talk about p5.js.  What is it? What can you do with it? Where did it come from? What is its relationship with Processing? p5.js is both a library for JavaScript and a beginner-frie...",726,https://i.ytimg.com/vi/8j0UDiN7my4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwERvbSxU5wlxHyAzAMyp8k9X0bg
1.5: How to upload your sketch - p5.js Tutorial,https://www.youtube.com/watch?v=lbKMZa-CZ_Y,"This video demonstrates how to use a FTP (SFTP) software to upload a p5.js sketch to a server.

💻 Code: https://thecodingtrain.com/Tutorials/1-p5js-basics/1.5-uploading-sketch.html
🎥...",827,https://i.ytimg.com/vi/lbKMZa-CZ_Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4GyRAGM6J7NIU-WL91Se63IIy-Q
9.x: Genetic Algorithms and Evolutionary Computing - The Nature of Code,https://www.youtube.com/watch?v=6l6b78Y4V7Y,"This video covers genetic algorithms and looks at how they are applied in 3 scenarios.   

1: search problems where brute force is an impossibility (infinite monkey theorem).  
2: physics-based...",2554,https://i.ytimg.com/vi/6l6b78Y4V7Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxg6xxsE-aqlI_CM3u4hmmT2Ybww
8.5: L-Systems - The Nature of Code,https://www.youtube.com/watch?v=f6ra024-ASY,"This video covers the basics of L-System algorithms and how they can be applied to ""turtle graphics"" drawing in Processing.

http://natureofcode.com

Contact: http://twitter.com/shiffman/
...",1271,https://i.ytimg.com/vi/f6ra024-ASY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByNiyxpTGzPZDOxy-Z03ionbWpHA
8.1: Fractals - The Nature of Code,https://www.youtube.com/watch?v=-wiverLQl1Q,"This video introduces Fractals.

(If I reference a link or project and it's not included in this description, please let me know!)

Read along: http://natureofcode.com/book/chapter-8-fractals/...",709,https://i.ytimg.com/vi/-wiverLQl1Q/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGMoVzAP&rs=AOn4CLDNs185o-xyhEdHLMI-cdEAcMDZ8Q
8.2: Fractal Recursion - The Nature of Code,https://www.youtube.com/watch?v=s3Facu6ZVeA,"This video looks at how to write functions in Processing that call themselves (recursion) for the purpose of drawing fractals.

(If I reference a link or project and it's not included in this...",746,https://i.ytimg.com/vi/s3Facu6ZVeA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVrWBp4kv9FkCBAhV5fR02ytpZ-w
8.3: Fractal Recursion with ArrayList of Objects (Koch Curve) - The Nature of Code,https://www.youtube.com/watch?v=_BOtJncHCVA,"This video looks at how to use an ArrayList to store the parts of a fractal as separate objects.  This allows a fractal to experience physics.  The Koch curve is used as a demonstration.

(If...",876,https://i.ytimg.com/vi/_BOtJncHCVA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7-WMi6ZXzOzlgpC3qgfPZwBrGFg
8.4: Recursion with Transformations - The Nature of Code,https://www.youtube.com/watch?v=RWAcbV4X7C8,"This video looks at what happens when you need to translate() and rotate() in a recursive function.  The class ""branching tree"" fractal is demonstrated.

(If I reference a link or project and...",766,https://i.ytimg.com/vi/RWAcbV4X7C8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9-2ciDoK1xvL2fJH5FiSMX769Xw
7.3: The Game of Life - The Nature of Code,https://www.youtube.com/watch?v=tENSCEO-LEc,"This video covers the Game of Life 2D cellular automaton in Processing (Java).

Read along: http://natureofcode.com/book/chapter-7-cellular-automata/#chapter07_section6

Original 1970 Scientific...",964,https://i.ytimg.com/vi/tENSCEO-LEc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvGBGFLVVg3i1ALnW0nBz3yuB5OQ
7.2: Wolfram Elementary Cellular Automata - The Nature of Code,https://www.youtube.com/watch?v=W1zKu3fDQR8,"This video covers the basics of Wolfram's elementary 1D cellular automaton.

(If I reference a link or project and it's not included in this description, please let me know!)

Read along: http://na...",1180,https://i.ytimg.com/vi/W1zKu3fDQR8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLDnnW4m8S2wL0js56tZc96sDE4Maw
7.4: Cellular Automata Exercises - The Nature of Code,https://www.youtube.com/watch?v=FLwHvhUTthc,"This video covers ideas for how you can take the CA examples a step further.

(If I reference a link or project and it's not included in this description, please let me know!)

Read along:...",391,https://i.ytimg.com/vi/FLwHvhUTthc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4PXsUGfJRWxtLbU9_XzCuyf8UqA
7.1: Cellular Automata - The Nature of Code,https://www.youtube.com/watch?v=DKGodqDs9sA,"This video introduces the concepts and algorithms behind Cellular Automata.

(If I reference a link or project and it's not included in this description, please let me know!)

Read along: http://na...",363,https://i.ytimg.com/vi/DKGodqDs9sA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLCCqNWCCRLp1TLLPzbsznk3V6WnVg
6.7: Group Steering Behaviors - The Nature of Code,https://www.youtube.com/watch?v=fWqOdLI944M,"This video covers strategies behind group steering behaviors.  Two demonstrations are given: alignment and separation.

Read along: http://natureofcode.com/book/chapter-6-autonomous-agents/#chapter...",1125,https://i.ytimg.com/vi/fWqOdLI944M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzlYJx2h822GkTQIRdlM9N2k_1pA
6.2: Steering Behaviors: Seek - The Nature of Code,https://www.youtube.com/watch?v=4zhJlkGQTvU,"This video covers the most basic Reynolds' steering behavior: seeking a target.

Read along: http://natureofcode.com/book/chapter-6-autonomous-agents/

Reynolds: http://www.red3d.com/cwr/steer/...",758,https://i.ytimg.com/vi/4zhJlkGQTvU/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGQoWjAP&rs=AOn4CLB65affjtCqqK2qcGn9Hi3awjqlsg
6.5: Vectors: Dot Product and Scalar Projection - The Nature of Code,https://www.youtube.com/watch?v=_ENEsV_kNx8,"This video provides an overview of the formula for and applications of the vector dot product. It covers scalar projection. It serves as the basis for the next video about Path Following.
...",923,https://i.ytimg.com/vi/_ENEsV_kNx8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8gzepylFn-o5tNPDG9SkJkkHDjw
6.4: Steering Behaviors: Flow FIeld Following - The Nature of Code,https://www.youtube.com/watch?v=XXEK3UEDDIg,"This video covers the basics of flow field following.

Read along: http://natureofcode.com/book/chapter-6-autonomous-agents/#chapter06_section4

http://www.red3d.com/cwr/steer/FlowFollow.html...",825,https://i.ytimg.com/vi/XXEK3UEDDIg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgPk6g3PbXRZuhgKZ0H6jiLQ8-aw
6.6: Steering Behaviors: Path Following - The Nature of Code,https://www.youtube.com/watch?v=2qGsBClh3hE,"This video covers Craig Reynolds' steering behavior: path following.

Read along: http://natureofcode.com/book/chapter-6-autonomous-agents/#chapter06_section8

http://www.red3d.com/cwr/steer/PathFo...",1295,https://i.ytimg.com/vi/2qGsBClh3hE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLAuYpWdW22tuLRzq5v7sWXeu8pcxQ
6.3: Steering Behaviors: Arrive - The Nature of Code,https://www.youtube.com/watch?v=2CL1maXeQCI,"This video covers the arriving at a target, i.e. slowing down on approach.

Read along: http://natureofcode.com/book/chapter-6-autonomous-agents/#chapter06_section4

http://www.red3d.com/cwr/steer/...",548,https://i.ytimg.com/vi/2CL1maXeQCI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBt3rzS0iRSbY8Y44UfMb6JjIi1pQ
6.1: Autonomous Agents and Steering - The Nature of Code,https://www.youtube.com/watch?v=JIz2L4tn5kM,"This video introduces the concepts of autonomous agents and provides an overview of implementing Craig Reynolds steering behaviors in Processing.

Read along: http://natureofcode.com/book/chapter-6...",869,https://i.ytimg.com/vi/JIz2L4tn5kM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFQoVjAP&rs=AOn4CLA-8tcennhu86N19x4W_UpGn6efAA
6.8: Combining Steering Behaviors: Flocking - The Nature of Code,https://www.youtube.com/watch?v=IoKfQrlQ7rA,"This video covers how to combine multiple steering behaviors in a single vehicle.  Craig Reynolds' flocking ""boids"" are demonstrated.

Read along: http://natureofcode.com/book/chapter-6-autonomous-...",947,https://i.ytimg.com/vi/IoKfQrlQ7rA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLBa76ELFxjwGEEwwaSESAAmxvR9vg
5.15: Connected Systems with Toxiclibs VerletPhysics - The Nature of Code,https://www.youtube.com/watch?v=YskU_gJpc0c,"This video explains how to add systems of connected particles. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/toxiclibs/3-connected-systems

p5.js Web Editor Sketches:...",740,https://i.ytimg.com/vi/YskU_gJpc0c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRokYCZT4FkbiY8TSgj4Q-VNVvSg
5.13: What is Toxiclibs Verlet Physics? - The Nature of Code,https://www.youtube.com/watch?v=E67e0RX-7Ew,"This video is an introduction to the ToxicLibs Verlet Physics Library. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/toxiclibs/1-introduction

🎥 Previous: https://y...",883,https://i.ytimg.com/vi/E67e0RX-7Ew/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGmgyFi5nK1BCCgxUyoobJi7P3Jw
5.16: Attraction Behaviors in Toxiclibs VerletPhysics - The Nature of Code,https://www.youtube.com/watch?v=hSU19ICZVk4,"This video explains how to add an attraction behavior to a particle. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/toxiclibs/4-attraction-behavior

🕹️ p5.js...",702,https://i.ytimg.com/vi/hSU19ICZVk4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBaYlDgsqf1VN-UCWs4sGAaxdB6YQ
5.14: Toxiclibs Verlet Physics Basics: Particles and Springs - The Nature of Code,https://www.youtube.com/watch?v=3v7SsOdxxww,This video explains how to use particles and springs to create bodies using the ToxicLibs library. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/toxiclibs/2-particles-...,1058,https://i.ytimg.com/vi/3v7SsOdxxww/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpVUdUMOlSwwRZBpPQykMciJyw_g
5.12: Collision Events in Box2D - The Nature of Code,https://www.youtube.com/watch?v=pJ_M_fACtB8,This video demonstrates how to listen for collisions and trigger events at the moment of collision in Box2D. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/box2d/12-col...,777,https://i.ytimg.com/vi/pJ_M_fACtB8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALmWNCnwKuliP7GIV9HMyWXLkTAg
5.7: Complex Shapes in Box2D - The Nature of Code,https://www.youtube.com/watch?v=V95dzuDw0Jg,This video covers how to create shapes beyond rectangles and circles in Box2D using PolygonShape and by attaching multiple shapes to one body. Code: https://thecodingtrain.com/tracks/physics-librar...,733,https://i.ytimg.com/vi/V95dzuDw0Jg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVRHDNXunrLLCenps5EhoDVpi9yg
5.4: Adding Box2D to Processing Sketch Part 1 - The Nature of Code,https://www.youtube.com/watch?v=lmYLmcFuj2s,"This video covers the basics of adding Box2D to a Processing sketch. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/box2d/4-adding-to-processing-sketch

💻 Code...",627,https://i.ytimg.com/vi/lmYLmcFuj2s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEo-r5wbP5dIrsV6jQnio7cKGVow
5.11: Applying forces in Box2D - The Nature of Code,https://www.youtube.com/watch?v=bJJbQIoJeFc,This video demonstrates how to apply forces to objects in Box2D.  Simple wind and gravitational attraction are demonstrated. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-librar...,498,https://i.ytimg.com/vi/bJJbQIoJeFc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDh8UKGZtzPwTBYUo0uIM26ZwXRKA
5.8: Box2D Joints: Distance Joint - The Nature of Code,https://www.youtube.com/watch?v=4LYvltd07hk,"This video shows how to create a distance joint. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/box2d/8-distance-joints

🕹️ p5.js Web Editor Sketch: https://editor...",743,https://i.ytimg.com/vi/4LYvltd07hk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBOd6n3BRrq467DpabwMqx0idzh6g
5.5: Adding Box2D to Processing Sketch Part 2 - The Nature of Code,https://www.youtube.com/watch?v=1YYMiWheJuc,"The basics of adding Box2D to a Processing sketch, continued. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/box2d/5-adding-to-processing-sketch-2

💻 Code Example:...",938,https://i.ytimg.com/vi/1YYMiWheJuc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBo657kUJpUf2lFQkNNMP5VCCKelw
5.2: What makes up a Box2D world? - The Nature of Code,https://www.youtube.com/watch?v=e3VSVZn4BHg,"This video goes over the basic elements of the Box2D world — body, shape, fixture, joint. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/box2d/2-central-elements...",466,https://i.ytimg.com/vi/e3VSVZn4BHg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDR416AVRihrPEk0qyPmW90dCCNAw
5.9: Box2D Joints: Revolute Joint - The Nature of Code,https://www.youtube.com/watch?v=SUVH8Bh4ruw,This video introduces the concept of joints in Box2D and demonstrates how to create a revolute joint. Code: https://thecodingtrain.com/tracks/physics-libraries/physics-libraries/box2d/9-revolute-jo...,374,https://i.ytimg.com/vi/SUVH8Bh4ruw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2k56lADabOmNV8ZwP-xvR_Bm83A
5.1: Introduction to Box2D - The Nature of Code,https://www.youtube.com/watch?v=MsRROjQJxuo,This video is an introduction to a tutorial series on the physics engine Box2D.  The programming language is Java (with the jbox2d port).  The Box2D for Processing library is demonstrated....,731,https://i.ytimg.com/vi/MsRROjQJxuo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4KNLreUF_a_A9kfqEFFhV_d8NWQ
